2012-07-30 10:00:02.879995  29.10077391692 -87.40442402708
2012-07-30 10:15:02.882878  29.10142444855 -87.40436367333
2012-07-30 10:30:02.885761  29.10198496847 -87.40412550901
2012-07-30 10:45:02.888635  29.10242495570 -87.40374254010
2012-07-30 11:00:02.891518  29.10271836335 -87.40325102511
2012-07-30 11:15:02.894401  29.10285120193 -87.40267537894
2012-07-30 11:30:02.897275  29.10282403986 -87.40202180994
2012-07-30 11:45:02.900158  29.10264934654 -87.40128340906
2012-07-30 12:00:02.903041  29.10234658628 -87.40045182245
2012-07-30 12:15:02.905915  29.10193763389 -87.39952744935
2012-07-30 12:30:02.908798  29.10144301204 -87.39852218694
2012-07-30 12:45:02.911682  29.10087876125 -87.39745402497
2012-07-30 13:00:02.914555  29.10025435246 -87.39633750107
2012-07-30 13:15:02.917438  29.09957181938 -87.39517572975
2012-07-30 13:30:02.920322  29.09882631927 -87.39395789234
2012-07-30 13:45:02.923195  29.09800897683 -87.39266211402
2012-07-30 14:00:02.926078  29.09711147941 -87.39126112721
2012-07-30 14:15:02.928962  29.09612907158 -87.38972870881
2012-07-30 14:30:02.931835  29.09505883059 -87.38804642099
2012-07-30 14:45:02.934718  29.09389440953 -87.38621037725
2012-07-30 15:00:02.937602  29.09262204347 -87.38423604630
2012-07-30 15:15:02.940475  29.09122145051 -87.38215784710
2012-07-30 15:30:02.943358  29.08967049901 -87.38002294398
2012-07-30 15:45:02.946242  29.08794962940 -87.37788322944
2012-07-30 16:00:02.949115  29.08604360243 -87.37578940460
2012-07-30 16:15:02.951999  29.08394181336 -87.37378625116
2012-07-30 16:30:02.954882  29.08164009713 -87.37190635971
2012-07-30 16:45:02.957755  29.07914439394 -87.37016346116
2012-07-30 17:00:02.960639  29.07647353920 -87.36854964297
2012-07-30 17:15:02.963522  29.07365870459 -87.36703872345
2012-07-30 17:30:02.966395  29.07073856503 -87.36559362789
2012-07-30 17:45:02.969279  29.06775026083 -87.36417444865
2012-07-30 18:00:02.972162  29.06471832453 -87.36274679964
2012-07-30 18:15:02.975035  29.06164636097 -87.36129093262
2012-07-30 18:30:02.977919  29.05851657165 -87.35980879583
2012-07-30 18:45:02.980802  29.05529874279 -87.35832488593
2012-07-30 19:00:02.983675  29.05196465027 -87.35688075524
2012-07-30 19:15:02.986559  29.04849972300 -87.35552689648
2012-07-30 19:30:02.989432  29.04490522887 -87.35431552349
2012-07-30 19:45:02.992315  29.04119095660 -87.35329564274
2012-07-30 20:00:02.995199  29.03736478737 -87.35251015173
2012-07-30 20:15:02.998072  29.03342673842 -87.35199465341
2012-07-30 20:30:03.956  29.02937107774 -87.35177859795
2012-07-30 20:45:03.3839  29.02519502563 -87.35188824530
2012-07-30 21:00:03.6712  29.02090894017 -87.35234834396
2012-07-30 21:15:03.9596  29.01654186827 -87.35317926936
2012-07-30 21:30:03.12479  29.01213855566 -87.35439021285
2012-07-30 21:45:03.15352  29.00774843584 -87.35597292239
2012-07-30 22:00:03.18236  29.00341174198 -87.35790132079
2012-07-30 22:15:03.21119  28.99915097311 -87.36014015003
2012-07-30 22:30:03.23992  28.99497366493 -87.36265877607
2012-07-30 22:45:03.26876  28.99088387299 -87.36544045369
2012-07-30 23:00:03.29759  28.98689174878 -87.36848044267
2012-07-30 23:15:03.32632  28.98301257381 -87.37177486507
2012-07-30 23:30:03.35516  28.97925765501 -87.37530821845
2012-07-30 23:45:03.38399  28.97562654135 -87.37904751987
2012-07-31 00:00:03.41272  28.97210773236 -87.38294677560
2012-07-31 00:15:03.44156  28.96868889545 -87.38695969740
2012-07-31 00:30:03.47039  28.96537127033 -87.39105383548
2012-07-31 00:45:03.49913  28.96217883196 -87.39521816619
2012-07-31 01:00:03.52796  28.95915502301 -87.39945986244
2012-07-31 01:15:03.55679  28.95634754798 -87.40379269956
2012-07-31 01:30:03.58553  28.95378878931 -87.40822461078
2012-07-31 01:45:03.61436  28.95148230639 -87.41275113117
2012-07-31 02:00:03.64319  28.94940344852 -87.41735607368
2012-07-31 02:15:03.67193  28.94751386314 -87.42201677303
2012-07-31 02:30:03.70076  28.94578126635 -87.42671110451
2012-07-31 02:45:03.72959  28.94419378230 -87.43142397301
2012-07-31 03:00:03.75833  28.94276227389 -87.43615028089
2012-07-31 03:15:03.78716  28.94151082545 -87.44089174569
2012-07-31 03:30:03.81599  28.94046148657 -87.44564859236
2012-07-31 03:45:03.84473  28.93962195044 -87.45041207015
2012-07-31 04:00:03.87356  28.93898247170 -87.45516401469
2012-07-31 04:15:03.90240  28.93852207981 -87.45988414803
2012-07-31 04:30:03.93113  28.93821910507 -87.46455936750
2012-07-31 04:45:03.95996  28.93806030703 -87.46918790003
2012-07-31 05:00:03.98880  28.93804453445 -87.47377621589
2012-07-31 05:15:03.101753  28.93817954434 -87.47833226847
2012-07-31 05:30:03.104636  28.93847458167 -87.48286002747
2012-07-31 05:45:03.107520  28.93893470067 -87.48735777439
2012-07-31 06:00:03.110393  28.93956035177 -87.49181940326
2012-07-31 06:15:03.113276  28.94034977515 -87.49623685405
2012-07-31 06:30:03.116160  28.94130047884 -87.50060225666
2012-07-31 06:45:03.119033  28.94240943706 -87.50490855105
2012-07-31 07:00:03.121916  28.94367314825 -87.50914793585
2012-07-31 07:15:03.124800  28.94508720171 -87.51330903965
2012-07-31 07:30:03.127673  28.94664368205 -87.51737510517
2012-07-31 07:45:03.130557  28.94832714817 -87.52132531449
2012-07-31 08:00:03.133440  28.95011417066 -87.52513896816
2012-07-31 08:15:03.136313  28.95198128412 -87.52879961414
2012-07-31 08:30:03.139197  28.95391876628 -87.53229605788
2012-07-31 08:45:03.142080  28.95593951492 -87.53561928845
2012-07-31 09:00:03.144953  28.95807320539 -87.53875737671
2012-07-31 09:15:03.147837  28.96034739956 -87.54169292711
2012-07-31 09:30:03.150720  28.96276946322 -87.54440666750
2012-07-31 09:45:03.153593  28.96532262542 -87.54688526043
2012-07-31 10:00:03.156477  28.96797724561 -87.54912722830
2012-07-31 10:15:03.159360  28.97070729547 -87.55114248063
2012-07-31 10:30:03.162233  28.97350047265 -87.55294575314
2012-07-31 10:45:03.165117  28.97635629480 -87.55454799409
2012-07-31 11:00:03.168000  28.97927428190 -87.55595062691
2012-07-31 11:15:03.170873  28.98223996505 -87.55714552343
2012-07-31 11:30:03.173757  28.98521783088 -87.55811954640
2012-07-31 11:45:03.176640  28.98815563567 -87.55886039101
2012-07-31 12:00:03.179514  28.99099727591 -87.55936144332
2012-07-31 12:15:03.182397  28.99369702025 -87.55962509144
2012-07-31 12:30:03.185280  28.99622866640 -87.55966379670
2012-07-31 12:45:03.188154  28.99858761195 -87.55949768620
2012-07-31 13:00:03.191037  29.00078721925 -87.55914942188
2012-07-31 13:15:03.193920  29.00285094397 -87.55863881392
2012-07-31 13:30:03.196794  29.00480134608 -87.55797874415
2012-07-31 13:45:03.199677  29.00664916449 -87.55717288588
2012-07-31 14:00:03.202560  29.00838769897 -87.55621593567
2012-07-31 14:15:03.205434  29.00999618715 -87.55509715681
2012-07-31 14:30:03.208317  29.01145064610 -87.55380658505
2012-07-31 14:45:03.211200  29.01273525890 -87.55234191001
2012-07-31 15:00:03.214074  29.01384661198 -87.55071381126
2012-07-31 15:15:03.216957  29.01478824963 -87.54894769795
2012-07-31 15:30:03.219841  29.01556037644 -87.54708083778
2012-07-31 15:45:03.222714  29.01615260834 -87.54515567865
2012-07-31 16:00:03.225597  29.01654449278 -87.54321181776
2012-07-31 16:15:03.228481  29.01671273781 -87.54127949102
2012-07-31 16:30:03.231354  29.01663885660 -87.53937682227
2012-07-31 16:45:03.234237  29.01631108087 -87.53751235721
2012-07-31 17:00:03.237121  29.01572124712 -87.53569196274
2012-07-31 17:15:03.239994  29.01486341023 -87.53392473329
2012-07-31 17:30:03.242877  29.01373946311 -87.53222142638
2012-07-31 17:45:03.245761  29.01236993740 -87.53058521428
2012-07-31 18:00:03.248634  29.01080108495 -87.52900382800
2012-07-31 18:15:03.251517  29.00909819488 -87.52745412704
2012-07-31 18:30:03.254401  29.00732313957 -87.52592233609
2012-07-31 18:45:03.257274  29.00550639220 -87.52443171010
2012-07-31 19:00:03.260158  29.00362964549 -87.52306196086
2012-07-31 19:15:03.263041  29.00163004319 -87.52194638079
2012-07-31 19:30:03.265914  28.99942618056 -87.52124085329
2012-07-31 19:45:03.268798  28.99695497565 -87.52107360059
2012-07-31 20:00:03.271681  28.99420239343 -87.52150124113
2012-07-31 20:15:03.274554  28.99121381385 -87.52249900223
2012-07-31 20:30:03.277438  28.98808076329 -87.52399012593
2012-07-31 20:45:03.280321  28.98491195724 -87.52589083822
2012-07-31 21:00:03.283194  28.98180074881 -87.52814167813
2012-07-31 21:15:03.286078  28.97880063247 -87.53071335171
2012-07-31 21:30:03.288961  28.97591827586 -87.53359563814
2012-07-31 21:45:03.291834  28.97312727085 -87.53678401288
2012-07-31 22:00:03.294718  28.97039554653 -87.54027039081
2012-07-31 22:15:03.297601  28.96771182655 -87.54403626668
2012-07-31 22:30:03.300474  28.96509826033 -87.54804738689
2012-07-31 22:45:03.303358  28.96260615925 -87.55225337999
2012-07-31 23:00:03.306241  28.96029951560 -87.55659502325
2012-07-31 23:15:03.309115  28.95823315647 -87.56101694819
2012-07-31 23:30:03.311998  28.95643458959 -87.56548005632
2012-07-31 23:45:03.314881  28.95489797615 -87.56996770073
2012-08-01 00:00:03.317755  28.95359182659 -87.57448291693
2012-08-01 00:15:03.320638  28.95247536733 -87.57903830465
2012-08-01 00:30:03.323521  28.95151523812 -87.58364371212
2012-08-01 00:45:03.326395  28.95069516582 -87.58829887557
2012-08-01 01:00:03.329278  28.95001696438 -87.59299606189
2012-08-01 01:15:03.332161  28.94949689182 -87.59773018966
2012-08-01 01:30:03.335035  28.94916181699 -87.60250672007
2012-08-01 01:45:03.337918  28.94904649296 -87.60733872064
2012-08-01 02:00:03.340801  28.94919090567 -87.61223514672
2012-08-01 02:15:03.343675  28.94963708990 -87.61719138884
2012-08-01 02:30:03.346558  28.95042502460 -87.62218928160
2012-08-01 02:45:03.349442  28.95158611864 -87.62720301417
2012-08-01 03:00:03.352315  28.95313453638 -87.63220345977
2012-08-01 03:15:03.355198  28.95506036091 -87.63715835082
2012-08-01 03:30:03.358082  28.95732976077 -87.64203123562
2012-08-01 03:45:03.360955  28.95989419981 -87.64678386020
2012-08-01 04:00:03.363838  28.96270451235 -87.65138304375
2012-08-01 04:15:03.366722  28.96572165741 -87.65580788740
2012-08-01 04:30:03.369595  28.96891898267 -87.66005234492
2012-08-01 04:45:03.372478  28.97227853593 -87.66412140105
2012-08-01 05:00:03.375362  28.97578826951 -87.66802263127
2012-08-01 05:15:03.378235  28.97944262551 -87.67175741344
2012-08-01 05:30:03.381118  28.98324243802 -87.67531654065
2012-08-01 05:45:03.384002  28.98719042093 -87.67868318962
2012-08-01 06:00:03.386875  28.99128378077 -87.68184273051
2012-08-01 06:15:03.389758  28.99550866745 -87.68479306116
2012-08-01 06:30:03.392642  28.99984019418 -87.68754622571
2012-08-01 06:45:03.395515  29.00424838412 -87.69011801885
2012-08-01 07:00:03.398399  29.00870742252 -87.69251201303
2012-08-01 07:15:03.401282  29.01320417278 -87.69470879469
2012-08-01 07:30:03.404155  29.01774185371 -87.69666724597
2012-08-01 07:45:03.407039  29.02233653299 -87.69833676624
2012-08-01 08:00:03.409922  29.02700739654 -87.69967379949
2012-08-01 08:15:03.412795  29.03176498596 -87.70065496537
2012-08-01 08:30:03.415679  29.03660247272 -87.70128168211
2012-08-01 08:45:03.418562  29.04149365467 -87.70157569541
2012-08-01 09:00:03.421435  29.04639898795 -87.70156885537
2012-08-01 09:15:03.424319  29.05127699885 -87.70129153697
2012-08-01 09:30:03.427202  29.05609414696 -87.70076193833
2012-08-01 09:45:03.430075  29.06082724213 -87.69997849323
2012-08-01 10:00:03.432959  29.06545946309 -87.69891962025
2012-08-01 10:15:03.435832  29.06997533004 -87.69755303706
2012-08-01 10:30:03.438716  29.07435832137 -87.69585189598
2012-08-01 10:45:03.441599  29.07859167929 -87.69381113257
2012-08-01 11:00:03.444472  29.08266069201 -87.69145614287
2012-08-01 11:15:03.447356  29.08655458784 -87.68883879458
2012-08-01 11:30:03.450239  29.09026748961 -87.68602206084
2012-08-01 11:45:03.453112  29.09379820219 -87.68305993871
2012-08-01 12:00:03.455996  29.09714876638 -87.67998083242
2012-08-01 12:15:03.458879  29.10032231833 -87.67678070249
2012-08-01 12:30:03.461752  29.10332081321 -87.67342866621
2012-08-01 12:45:03.464636  29.10614273208 -87.66988474371
2012-08-01 13:00:03.467519  29.10878055606 -87.66612627275
2012-08-01 13:15:03.470392  29.11121818991 -87.66217349964
2012-08-01 13:30:03.473276  29.11342975649 -87.65810006520
2012-08-01 13:45:03.476159  29.11538107542 -87.65401731590
2012-08-01 14:00:03.479032  29.11703591617 -87.65003367506
2012-08-01 14:15:03.481916  29.11837047034 -87.64620673171
2012-08-01 14:30:03.484799  29.11939222722 -87.64251600281
2012-08-01 14:45:03.487673  29.12014848246 -87.63887594438
2012-08-01 15:00:03.490556  29.12071425637 -87.63518070731
2012-08-01 15:15:03.493439  29.12116664488 -87.63134976623
2012-08-01 15:30:03.496313  29.12156047500 -87.62734942315
2012-08-01 15:45:03.499196  29.12191485236 -87.62318712789
2012-08-01 16:00:03.502079  29.12221341373 -87.61889152166
2012-08-01 16:15:03.504953  29.12241712126 -87.61449395175
2012-08-01 16:30:03.507836  29.12248435625 -87.61002057833
2012-08-01 16:45:03.510719  29.12238939308 -87.60549397802
2012-08-01 17:00:03.513593  29.12213078071 -87.60093680196
2012-08-01 17:15:03.516476  29.12172610352 -87.59637189114
2012-08-01 17:30:03.519359  29.12119628556 -87.59181964508
2012-08-01 17:45:03.522233  29.12054879286 -87.58729679742
2012-08-01 18:00:03.525116  29.11977036578 -87.58281785136
2012-08-01 18:15:03.528000  29.11883270022 -87.57839652933
2012-08-01 18:30:03.530873  29.11770530265 -87.57404491964
2012-08-01 18:45:03.533756  29.11636650852 -87.56977067696
2012-08-01 19:00:03.536640  29.11480718557 -87.56557468953
2012-08-01 19:15:03.539513  29.11302814385 -87.56145142583
2012-08-01 19:30:03.542396  29.11103489851 -87.55739248117
2012-08-01 19:45:03.545280  29.10883273542 -87.55339198055
2012-08-01 20:00:03.548153  29.10642462437 -87.54945111598
2012-08-01 20:15:03.551036  29.10381312811 -87.54557929817
2012-08-01 20:30:03.553920  29.10100519520 -87.54179140671
2012-08-01 20:45:03.556793  29.09801767145 -87.53810326435
2012-08-01 21:00:03.559676  29.09488066963 -87.53452830772
2012-08-01 21:15:03.562560  29.09163498055 -87.53107754238
2012-08-01 21:30:03.565433  29.08832208280 -87.52776307482
2012-08-01 21:45:03.568316  29.08497137181 -87.52460312971
2012-08-01 22:00:03.571200  29.08159276590 -87.52162463132
2012-08-01 22:15:03.574073  29.07817970541 -87.51886025699
2012-08-01 22:30:03.576957  29.07472048814 -87.51634049372
2012-08-01 22:45:03.579840  29.07121075700 -87.51408491330
2012-08-01 23:00:03.582713  29.06766007901 -87.51209797313
2012-08-01 23:15:03.585597  29.06409000334 -87.51037223702
2012-08-01 23:30:03.588480  29.06052579315 -87.50889719676
2012-08-01 23:45:03.591353  29.05698680712 -87.50766748258
2012-08-02 00:00:03.594237  29.05348056352 -87.50668443506
2012-08-02 00:15:03.597120  29.05000282277 -87.50595077860
2012-08-02 00:30:03.599993  29.04654300805 -87.50546444714
2012-08-02 00:45:03.602877  29.04309211477 -87.50521791510
2012-08-02 01:00:03.605760  29.03964889997 -87.50520362686
2012-08-02 01:15:03.608633  29.03622170574 -87.50542056596
2012-08-02 01:30:03.611517  29.03282627580 -87.50587629630
2012-08-02 01:45:03.614400  29.02948113851 -87.50658272014
2012-08-02 02:00:03.617274  29.02620198021 -87.50754920978
2012-08-02 02:15:03.620157  29.02299809164 -87.50877878527
2012-08-02 02:30:03.623040  29.01987621841 -87.51027036239
2012-08-02 02:45:03.625914  29.01685363441 -87.51202474728
2012-08-02 03:00:03.628797  29.01397229123 -87.51404807606
2012-08-02 03:15:03.631680  29.01130020848 -87.51634844338
2012-08-02 03:30:03.634554  29.00891273886 -87.51892706362
2012-08-02 03:45:03.637437  29.00686098870 -87.52176892018
2012-08-02 04:00:03.640320  29.00514536409 -87.52483801748
2012-08-02 04:15:03.643194  29.00371083458 -87.52808007679
2012-08-02 04:30:03.646077  29.00246939509 -87.53143243127
2012-08-02 04:45:03.648960  29.00133948527 -87.53483787733
2012-08-02 05:00:03.651834  29.00027992825 -87.53825609411
2012-08-02 05:15:03.654717  28.99929830712 -87.54166680382
2012-08-02 05:30:03.657601  28.99843184795 -87.54506425916
2012-08-02 05:45:03.660474  28.99771815194 -87.54844785086
2012-08-02 06:00:03.663357  28.99717661116 -87.55181500015
2012-08-02 06:15:03.666241  28.99680892979 -87.55516013213
2012-08-02 06:30:03.669114  28.99661235909 -87.55847876834
2012-08-02 06:45:03.671997  28.99659238601 -87.56177153775
2012-08-02 07:00:03.674881  28.99676504250 -87.56504312385
2012-08-02 07:15:03.677754  28.99714931689 -87.56829585082
2012-08-02 07:30:03.680637  28.99775829905 -87.57152284338
2012-08-02 07:45:03.683521  28.99859593216 -87.57470617747
2012-08-02 08:00:03.686394  28.99965903959 -87.57782002597
2012-08-02 08:15:03.689277  29.00094067791 -87.58083434896
2012-08-02 08:30:03.692161  29.00243226002 -87.58371678772
2012-08-02 08:45:03.695034  29.00412409582 -87.58643491243
2012-08-02 09:00:03.697917  29.00600469287 -87.58896120165
2012-08-02 09:15:03.700801  29.00805959568 -87.59127848634
2012-08-02 09:30:03.703674  29.01027180309 -87.59338027404
2012-08-02 09:45:03.706558  29.01262489290 -87.59526508442
2012-08-02 10:00:03.709441  29.01510604754 -87.59693020263
2012-08-02 10:15:03.712314  29.01770535536 -87.59836907409
2012-08-02 10:30:03.715198  29.02041201635 -87.59957155921
2012-08-02 10:45:03.718081  29.02321108839 -87.60052483187
2012-08-02 11:00:03.720954  29.02608296586 -87.60121480983
2012-08-02 11:15:03.723838  29.02900568502 -87.60162881749
2012-08-02 11:30:03.726721  29.03195906535 -87.60175935185
2012-08-02 11:45:03.729594  29.03492796592 -87.60160743995
2012-08-02 12:00:03.732478  29.03790222248 -87.60118325985
2012-08-02 12:15:03.735361  29.04087369382 -87.60050311481
2012-08-02 12:30:03.738234  29.04383369494 -87.59958475038
2012-08-02 12:45:03.741118  29.04677389083 -87.59844357350
2012-08-02 13:00:03.744001  29.04969016919 -87.59708944958
2012-08-02 13:15:03.746875  29.05258598976 -87.59552248903
2012-08-02 13:30:03.749758  29.05547138231 -87.59372860937
2012-08-02 13:45:03.752641  29.05835595713 -87.59167830262
2012-08-02 14:00:03.755515  29.06123734458 -87.58933153486
2012-08-02 14:15:03.758398  29.06408910949 -87.58664795558
2012-08-02 14:30:03.761281  29.06685459940 -87.58359856705
2012-08-02 14:45:03.764155  29.06945287971 -87.58017430019
2012-08-02 15:00:03.767038  29.07179724495 -87.57638730683
2012-08-02 15:15:03.769921  29.07381892123 -87.57226314212
2012-08-02 15:30:03.772795  29.07548443024 -87.56782795163
2012-08-02 15:45:03.775678  29.07679872739 -87.56310034754
2012-08-02 16:00:03.778561  29.07779460626 -87.55809526328
2012-08-02 16:15:03.781435  29.07851478985 -87.55283671033
2012-08-02 16:30:03.784318  29.07899500978 -87.54736762768
2012-08-02 16:45:03.787202  29.07925450273 -87.54174625279
2012-08-02 17:00:03.790075  29.07929483659 -87.53602943330
2012-08-02 17:15:03.792958  29.07910353147 -87.53025486776
2012-08-02 17:30:03.795842  29.07865877939 -87.52443583395
2012-08-02 17:45:03.798715  29.07793345817 -87.51857210253
2012-08-02 18:00:03.801598  29.07689877568 -87.51266850208
2012-08-02 18:15:03.804482  29.07552823005 -87.50674843169
2012-08-02 18:30:03.807355  29.07380137736 -87.50085620942
2012-08-02 18:45:03.810238  29.07170731407 -87.49505101698
2012-08-02 19:00:03.813122  29.06924793941 -87.48939723927
2012-08-02 19:15:03.815995  29.06643982680 -87.48395378908
2012-08-02 19:30:03.818878  29.06331373837 -87.47876432373
2012-08-02 19:45:03.821762  29.05991125459 -87.47385095208
2012-08-02 20:00:03.824635  29.05627661987 -87.46921439190
2012-08-02 20:15:03.827518  29.05244236985 -87.46484271046
2012-08-02 20:30:03.830402  29.04841344408 -87.46072668233
2012-08-02 20:45:03.833275  29.04416044403 -87.45687320048
2012-08-02 21:00:03.836159  29.03962945800 -87.45330594428
2012-08-02 21:15:03.839042  29.03476405477 -87.45005057766
2012-08-02 21:30:03.841915  29.02952588435 -87.44711578847
2012-08-02 21:45:03.844799  29.02390418703 -87.44448683696
2012-08-02 22:00:03.847682  29.01791591286 -87.44213814354
2012-08-02 22:15:03.850555  29.01160241486 -87.44005608965
2012-08-02 22:30:03.853439  29.00502435090 -87.43825627090
2012-08-02 22:45:03.856322  28.99825369442 -87.43678472223
2012-08-02 23:00:03.859195  28.99136398231 -87.43570289464
2012-08-02 23:15:03.862079  28.98442165772 -87.43506471619
2012-08-02 23:30:03.864962  28.97748010934 -87.43489815404
2012-08-02 23:45:03.867835  28.97057681502 -87.43520053871
2012-08-03 00:00:03.870719  28.96373434692 -87.43594742412
2012-08-03 00:15:03.873592  28.95696540063 -87.43710688816
2012-08-03 00:30:03.876475  28.95027950804 -87.43865143279
2012-08-03 00:45:03.879359  28.94368813580 -87.44056416530
2012-08-03 01:00:03.882232  28.93720674747 -87.44283926802
2012-08-03 01:15:03.885116  28.93085386454 -87.44547773528
2012-08-03 01:30:03.887999  28.92464712984 -87.44847948457
2012-08-03 01:45:03.890872  28.91859741739 -87.45183475118
2012-08-03 02:00:03.893756  28.91270410422 -87.45552025437
2012-08-03 02:15:03.896639  28.90695462873 -87.45950427006
2012-08-03 02:30:03.899512  28.90132905456 -87.46375849492
2012-08-03 02:45:03.902396  28.89580808382 -87.46826887102
2012-08-03 03:00:03.905279  28.89038246100 -87.47303809213
2012-08-03 03:15:03.908152  28.88506140588 -87.47807945823
2012-08-03 03:30:03.911036  28.87987698321 -87.48340768534
2012-08-03 03:45:03.913919  28.87488135753 -87.48903181057
2012-08-03 04:00:03.916792  28.87013646454 -87.49495212481
2012-08-03 04:15:03.919676  28.86569998001 -87.50116113241
2012-08-03 04:30:03.922559  28.86161396396 -87.50764669460
2012-08-03 04:45:03.925433  28.85790136232 -87.51439338024
2012-08-03 05:00:03.928316  28.85457157393 -87.52137899707
2012-08-03 05:15:03.931199  28.85163092353 -87.52856850685
2012-08-03 05:30:03.934073  28.84909039178 -87.53591166491
2012-08-03 05:45:03.936956  28.84696476618 -87.54334845766
2012-08-03 06:00:03.939839  28.84526366676 -87.55082058243
2012-08-03 06:15:03.942713  28.84398131402 -87.55828275184
2012-08-03 06:30:03.945596  28.84309293210 -87.56570702315
2012-08-03 06:45:03.948479  28.84255969498 -87.57307809381
2012-08-03 07:00:03.951353  28.84233733025 -87.58038371602
2012-08-03 07:15:03.954236  28.84238299062 -87.58760636202
2012-08-03 07:30:03.957119  28.84265904106 -87.59472035744
2012-08-03 07:45:03.959993  28.84313505638 -87.60169578899
2012-08-03 08:00:03.962876  28.84378904816 -87.60850683702
2012-08-03 08:15:03.965760  28.84460724985 -87.61513969291
2012-08-03 08:30:03.968633  28.84558181047 -87.62159578551
2012-08-03 08:45:03.971516  28.84670788018 -87.62788860845
2012-08-03 09:00:03.974400  28.84798174107 -87.63403577353
2012-08-03 09:15:03.977273  28.84939998746 -87.64005141659
2012-08-03 09:30:03.980156  28.85095912844 -87.64594346222
2012-08-03 09:45:03.983040  28.85265541181 -87.65171450406
2012-08-03 10:00:03.985913  28.85448481778 -87.65736169216
2012-08-03 10:15:03.988796  28.85644223183 -87.66287403400
2012-08-03 10:30:03.991680  28.85851949196 -87.66823042754
2012-08-03 10:45:03.994553  28.86070427821 -87.67340231472
2012-08-03 11:00:03.997436  28.86298202753 -87.67836031456
2012-08-03 11:15:04.320  28.86534024982 -87.68308109717
2012-08-03 11:30:04.3193  28.86777203898 -87.68755190956
2012-08-03 11:45:04.6076  28.87027637599 -87.69177167746
2012-08-03 12:00:04.8960  28.87285590745 -87.69574809691
2012-08-03 12:15:04.11833  28.87551449925 -87.69949148094
2012-08-03 12:30:04.14717  28.87825495979 -87.70300749756
2012-08-03 12:45:04.17600  28.88107634121 -87.70629135894
2012-08-03 13:00:04.20473  28.88397196276 -87.70932610083
2012-08-03 13:15:04.23357  28.88692939960 -87.71208632075
2012-08-03 13:30:04.26240  28.88993151591 -87.71454572606
2012-08-03 13:45:04.29113  28.89295716265 -87.71668467418
2012-08-03 14:00:04.31997  28.89598181303 -87.71849465525
2012-08-03 14:15:04.34880  28.89897903994 -87.71997924775
2012-08-03 14:30:04.37753  28.90192304998 -87.72115302783
2012-08-03 14:45:04.40637  28.90479214526 -87.72203942602
2012-08-03 15:00:04.43520  28.90757282672 -87.72266647208
2012-08-03 15:15:04.46393  28.91026321424 -87.72305987144
2012-08-03 15:30:04.49277  28.91287308651 -87.72323655015
2012-08-03 15:45:04.52160  28.91541825958 -87.72320303333
2012-08-03 16:00:04.55033  28.91791030827 -87.72295924072
2012-08-03 16:15:04.57917  28.92034645266 -87.72250448455
2012-08-03 16:30:04.60800  28.92270515301 -87.72184211546
2012-08-03 16:45:04.63674  28.92494987392 -87.72098076308
2012-08-03 17:00:04.66557  28.92703921157 -87.71993232242
2012-08-03 17:15:04.69440  28.92893836105 -87.71870909588
2012-08-03 17:30:04.72314  28.93062658174 -87.71732320545
2012-08-03 17:45:04.75197  28.93209864633 -87.71578939904
2012-08-03 18:00:04.78080  28.93336188138 -87.71412916894
2012-08-03 18:15:04.80954  28.93443081139 -87.71237277566
2012-08-03 18:30:04.83837  28.93532089547 -87.71055646641
2012-08-03 18:45:04.86720  28.93604286929 -87.70871437687
2012-08-03 19:00:04.89594  28.93659873606 -87.70686805318
2012-08-03 19:15:04.92477  28.93698003268 -87.70501921097
2012-08-03 19:30:04.95361  28.93716937968 -87.70315110487
2012-08-03 19:45:04.98234  28.93714572511 -87.70123936304
2012-08-03 20:00:04.101117  28.93689110365 -87.69926689590
2012-08-03 20:15:04.104001  28.93639582585 -87.69723576550
2012-08-03 20:30:04.106874  28.93566122652 -87.69517222204
2012-08-03 20:45:04.109757  28.93470052667 -87.69312350835
2012-08-03 21:00:04.112641  28.93353685270 -87.69114537573
2012-08-03 21:15:04.115514  28.93219630138 -87.68928312993
2012-08-03 21:30:04.118397  28.93069669691 -87.68755482363
2012-08-03 21:45:04.121281  28.92903819975 -87.68594641002
2012-08-03 22:00:04.124154  28.92720400539 -87.68442347176
2012-08-03 22:15:04.127037  28.92517357329 -87.68295442070
2012-08-03 22:30:04.129921  28.92294003275 -87.68153161555
2012-08-03 22:45:04.132794  28.92051692239 -87.68017689574
2012-08-03 23:00:04.135677  28.91792714352 -87.67892980087
2012-08-03 23:15:04.138561  28.91518402901 -87.67783032362
2012-08-03 23:30:04.141434  28.91228060671 -87.67690893877
2012-08-03 23:45:04.144318  28.90919292462 -87.67618652748
2012-08-04 00:00:04.147201  28.90589172425 -87.67567837104
2012-08-04 00:15:04.150074  28.90235582639 -87.67539684228
2012-08-04 00:30:04.152958  28.89858558241 -87.67535225594
2012-08-04 00:45:04.155841  28.89461515698 -87.67555347004
2012-08-04 01:00:04.158714  28.89051737014 -87.67600897367
2012-08-04 01:15:04.161598  28.88639244582 -87.67672847492
2012-08-04 01:30:04.164481  28.88234022712 -87.67772540764
2012-08-04 01:45:04.167354  28.87842995833 -87.67902024481
2012-08-04 02:00:04.170238  28.87468617406 -87.68064157202
2012-08-04 02:15:04.173121  28.87109650725 -87.68262073187
2012-08-04 02:30:04.175994  28.86763173649 -87.68498023335
